[Fri Jun 24 18:32:44.624573 2022] [php:notice] [pid 9648:tid 1908] [client 127.0.0.1:51667] PHP Deprecated:  Function strftime() is deprecated in C:\\xampp\\htdocs\\EMS\\TinyPHP\\Libs\\Smarty\\Smarty_Compiler.class.php on line 395
[Fri Jun 24 18:32:44.683537 2022] [php:warn] [pid 9648:tid 1908] [client 127.0.0.1:51667] PHP Warning:  Undefined array key "page_title" in C:\\xampp\\htdocs\\EMS\\App\\extras\\templates_c\\%%81^810^810BD164%%Default.html.php on line 8
[Fri Jun 24 18:32:44.685535 2022] [php:notice] [pid 9648:tid 1908] [client 127.0.0.1:51667] PHP Deprecated:  Function strftime() is deprecated in C:\\xampp\\htdocs\\EMS\\TinyPHP\\Libs\\Smarty\\Smarty_Compiler.class.php on line 395
[Fri Jun 24 18:32:44.701526 2022] [php:notice] [pid 9648:tid 1908] [client 127.0.0.1:51667] PHP Deprecated:  Function strftime() is deprecated in C:\\xampp\\htdocs\\EMS\\TinyPHP\\Libs\\Smarty\\Smarty_Compiler.class.php on line 395
[Fri Jun 24 18:32:49.568562 2022] [php:error] [pid 9648:tid 1908] [client 127.0.0.1:51667] PHP Fatal error:  Uncaught Error: Call to a member function describeTable() on null in C:\\xampp\\htdocs\\EMS\\TinyPHP\\ActiveRecord.php:38\nStack trace:\n#0 C:\\xampp\\htdocs\\EMS\\App\\app\\controllers\\LoginController.php(19): TinyPHP_ActiveRecord->__construct()\n#1 C:\\xampp\\htdocs\\EMS\\TinyPHP\\Front.php(269): App_LoginController->dologinAction()\n#2 C:\\xampp\\htdocs\\EMS\\App\\Bootstrap.php(52): TinyPHP_Front->dispatch()\n#3 C:\\xampp\\htdocs\\EMS\\Public\\index.php(20): require('C:\\\\xampp\\\\htdocs...')\n#4 {main}\n  thrown in C:\\xampp\\htdocs\\EMS\\TinyPHP\\ActiveRecord.php on line 38, referer: http://local.ems.com/app/login
[Fri Jun 24 18:32:50.609485 2022] [php:error] [pid 9648:tid 1908] [client 127.0.0.1:51667] PHP Fatal error:  Uncaught Error: Call to a member function describeTable() on null in C:\\xampp\\htdocs\\EMS\\TinyPHP\\ActiveRecord.php:38\nStack trace:\n#0 C:\\xampp\\htdocs\\EMS\\App\\app\\controllers\\LoginController.php(19): TinyPHP_ActiveRecord->__construct()\n#1 C:\\xampp\\htdocs\\EMS\\TinyPHP\\Front.php(269): App_LoginController->dologinAction()\n#2 C:\\xampp\\htdocs\\EMS\\App\\Bootstrap.php(52): TinyPHP_Front->dispatch()\n#3 C:\\xampp\\htdocs\\EMS\\Public\\index.php(20): require('C:\\\\xampp\\\\htdocs...')\n#4 {main}\n  thrown in C:\\xampp\\htdocs\\EMS\\TinyPHP\\ActiveRecord.php on line 38, referer: http://local.ems.com/app/login
[Fri Jun 24 18:33:31.946090 2022] [php:notice] [pid 9648:tid 1896] [client 127.0.0.1:51668] PHP Deprecated:  Return type of Zend_Db_Statement_Pdo::getIterator() should either be compatible with IteratorAggregate::getIterator(): Traversable, or the #[\\ReturnTypeWillChange] attribute should be used to temporarily suppress the notice in C:\\xampp\\htdocs\\EMS\\TinyPHP\\Libs\\Zend\\Db\\Statement\\Pdo.php on line 265
[Fri Jun 24 18:33:40.820367 2022] [php:notice] [pid 9648:tid 1908] [client 127.0.0.1:51711] PHP Deprecated:  Function strftime() is deprecated in C:\\xampp\\htdocs\\EMS\\TinyPHP\\Libs\\Smarty\\Smarty_Compiler.class.php on line 395
[Fri Jun 24 18:33:40.846352 2022] [php:notice] [pid 9648:tid 1908] [client 127.0.0.1:51711] PHP Deprecated:  Function strftime() is deprecated in C:\\xampp\\htdocs\\EMS\\TinyPHP\\Libs\\Smarty\\Smarty_Compiler.class.php on line 395
[Fri Jun 24 18:33:40.896320 2022] [php:warn] [pid 9648:tid 1908] [client 127.0.0.1:51711] PHP Warning:  Undefined array key "page_title" in C:\\xampp\\htdocs\\EMS\\App\\extras\\templates_c\\%%81^810^810BD164%%Default.html.php on line 8
[Fri Jun 24 18:33:40.898319 2022] [php:notice] [pid 9648:tid 1908] [client 127.0.0.1:51711] PHP Deprecated:  Function strftime() is deprecated in C:\\xampp\\htdocs\\EMS\\TinyPHP\\Libs\\Smarty\\Smarty_Compiler.class.php on line 395
[Fri Jun 24 18:33:40.913309 2022] [php:notice] [pid 9648:tid 1908] [client 127.0.0.1:51711] PHP Deprecated:  Function strftime() is deprecated in C:\\xampp\\htdocs\\EMS\\TinyPHP\\Libs\\Smarty\\Smarty_Compiler.class.php on line 395
